Institute,Program,Degree,Quota,Category,Gender,Opening_Rank,Closing_Rank
National Institute of Technology Calicut Electrical and Electronics Engineering,for DASA-Non,"CIWG (4 Years, Bachelor of",Technology) DASA-Non,CIWG,OPEN,396371,400268
National Institute of Technology Calicut Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Home State,OPEN Gender-Neutral,13724,13724,13724,13724
National Institute of Technology Calicut Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Home State,OBC-NCL Gender-Neutral,17756,17756,17756,17756
National Institute of Technology Calicut Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Other State,OPEN Gender-Neutral,10358,10606,10358,10606
National Institute of Technology Calicut Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Other State,SC Gender-Neutral,58853,60614,58853,60614
National Institute of Technology Calicut Electronics and Communication Engineering,for DASA-CIWG,"(4 Years, Bachelor of Technology)",DASA-CIWG OPEN,Gender-Neutral,109772,109772,113231
National Institute of Technology Calicut Electronics and Communication Engineering,for DASA-Non,"CIWG (4 Years, Bachelor of",Technology) DASA-Non,CIWG,OPEN,219584,220965
"National Institute of Technology Calicut Energy Engineering (4 Years,",Bachelor of,Technology) Other State OBC-NCL Female-only,(including Supernumerary),59852,59852,59852,59852
National Institute of Technology Calicut Materials Science and Engineering,"(4 Years,",Bachelor of Technology) Home State,OPEN Gender-Neutral,42095,42095,42095,42095
National Institute of Technology Calicut Materials Science and Engineering,"(4 Years,",Bachelor of Technology) Home State,OBC-NCL Gender-Neutral,51030,51030,51030,51030
National Institute of Technology Calicut Materials Science and Engineering,"(4 Years,",Bachelor of Technology) Other State,OBC-NCL Gender-Neutral,42115,42396,42115,42396
National Institute of Technology Calicut Materials Science and Engineering,for DASA-CIWG,"(4 Years, Bachelor of Technology)",DASA-CIWG OPEN,Gender-Neutral,417977,417977,417977
"National Institute of Technology Calicut Mechanical Engineering (4 Years,",Bachelor of,Technology) Other State OPEN Female-only,(including Supernumerary),40363,41119,40363,41119
"National Institute of Technology Calicut Mechanical Engineering (4 Years,",Bachelor of,Technology) Other State OBC-NCL Female-only,(including Supernumerary),51939,54152,51939,54152
National Institute of Technology Calicut Mechanical Engineering for DASA-Non,CIWG (4,"Years, Bachelor of Technology) DASA-Non",CIWG OPEN,Gender-Neutral,434815,434815,438269
"National Institute of Technology Calicut Production Engineering (4 Years,",Bachelor of,Technology) Other State EWS Female-only,(including Supernumerary),78210,78210,78210,78210
"National Institute of Technology Calicut Production Engineering (4 Years,",Bachelor of,Technology) Other State OBC-NCL Female-only,(including Supernumerary),74288,74288,74288,74288
"National Institute of Technology Delhi Aerospace Engineering (4 Years,",Bachelor of,Technology) All India EWS Female-only,(including Supernumerary),41653,41653,41653,41653
"National Institute of Technology Delhi Aerospace Engineering (4 Years,",Bachelor of,Technology) Home State OPEN Female-only,(including Supernumerary),79513,79513,79513,79513
"National Institute of Technology Delhi Aerospace Engineering (4 Years,",Bachelor of,Technology) Other State EWS Female-only,(including Supernumerary),43555,43555,43555,43555
National Institute of Technology Delhi Artificial Intelligence and Data,Science (4,"Years, Bachelor of Technology) Home",State OPEN,Gender-Neutral,20056,20056,20056
National Institute of Technology Delhi Artificial Intelligence and Data,Science (4,"Years, Bachelor of Technology) Home",State OBC-NCL,Female-only,(including,49851,49851
"National Institute of Technology Delhi Civil Engineering (4 Years,",Bachelor of,Technology) Home State OPEN Female-only,(including Supernumerary),104366,104366,104366,104366
National Institute of Technology Delhi Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Home State,OPEN Gender-Neutral,18155,18155,18155,18155
National Institute of Technology Delhi Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Home State,OPEN Female-only,(including,Supernumerary),27853,31187
National Institute of Technology Delhi Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Home State,OBC-NCL Female-only,(including,Supernumerary),49327,49327
National Institute of Technology Delhi Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Home State,ST Gender-Neutral,348972,348972,348972,348972
National Institute of Technology Delhi Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Other State,OPEN Female-only,(including,Supernumerary),17676,18724
National Institute of Technology Delhi Computer Science and Engineering,for DASA-Non,"CIWG (4 Years, Bachelor of",Technology) DASA-Non,CIWG,OPEN,897181,926908
"National Institute of Technology Delhi Electrical Engineering (4 Years,",Bachelor of,Technology) Home State OPEN Female-only,(including Supernumerary),68175,68175,68175,68175
"National Institute of Technology Delhi Electrical Engineering (4 Years,",Bachelor of,Technology) Other State OBC-NCL Female-only,(including Supernumerary),52289,52289,52289,52289
National Institute of Technology Delhi Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Home State,OPEN Gender-Neutral,28022,28022,28022,28022
National Institute of Technology Delhi Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Home State,OPEN Female-only,(including,Supernumerary),47183,47183
National Institute of Technology Delhi Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Other State,EWS Gender-Neutral,16648,16648,16648,16648
National Institute of Technology Delhi Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Other State,OBC-NCL Gender-Neutral,17820,17820,17820,17820
National Institute of Technology Delhi Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Other State,SC Gender-Neutral,63093,63093,63093,63093
National Institute of Technology Delhi Electronics and Communication Engineering,for DASA-CIWG,"(4 Years, Bachelor of Technology)",DASA-CIWG OPEN,Gender-Neutral,333514,333514,333514
"National Institute of Technology Delhi Mechanical Engineering (4 Years,",Bachelor of,Technology) Home State OPEN Female-only,(including Supernumerary),98885,98885,98885,98885
"National Institute of Technology Delhi Mechanical Engineering (4 Years,",Bachelor of,Technology) Home State OBC-NCL Female-only,(including Supernumerary),253120,253120,253120,253120
"National Institute of Technology Delhi Mechanical Engineering (4 Years,",Bachelor of,Technology) Other State OBC-NCL Female-only,(including Supernumerary),62128,62128,62128,62128
National Institute of Technology Delhi VLSI Design and Technology,"(4 Years,",Bachelor of Technology) Home State,OPEN Gender-Neutral,29541,29648,29541,29648
National Institute of Technology Delhi VLSI Design and Technology,"(4 Years,",Bachelor of Technology) Home State,OPEN Female-only,(including,Supernumerary),49666,49666
National Institute of Technology Delhi VLSI Design and Technology,"(4 Years,",Bachelor of Technology) Home State,EWS Gender-Neutral,98592,98592,98592,98592
National Institute of Technology Durgapur B.Tech in Mathematics and,Computing (4,"Years, Bachelor of Technology) Home",State SC,Gender-Neutral,81374,81374,81374
National Institute of Technology Durgapur B.Tech in Mathematics and,Computing (4,"Years, Bachelor of Technology) Other",State EWS,Gender-Neutral,20267,20267,20267
National Institute of Technology Durgapur B.Tech in Mathematics and,Computing (4,"Years, Bachelor of Technology) Other",State OBC-NCL,Gender-Neutral,18318,18318,18318
National Institute of Technology Durgapur B.Tech in Mathematics and,Computing (4,"Years, Bachelor of Technology) Other",State OBC-NCL,Female-only,(including,39487,39487
"National Institute of Technology Durgapur Bio Technology (4 Years,",Bachelor of,Technology) Other State EWS Female-only,(including Supernumerary),83718,83718,83718,83718
"National Institute of Technology Durgapur Bio Technology (4 Years,",Bachelor of,Technology) Other State OBC-NCL Female-only,(including Supernumerary),95329,95329,95329,95329
"National Institute of Technology Durgapur Bio Technology (4 Years,",Bachelor of,Technology) Other State SC Female-only,(including Supernumerary),194379,194379,194379,194379
"National Institute of Technology Durgapur Biotechnology (5 Years, Bachelor",and Master,of Technology (Dual Degree)) Other,State OPEN,Gender-Neutral,63628,63628,64497
"National Institute of Technology Durgapur Chemical Engineering (4 Years,",Bachelor of,Technology) Other State OPEN Female-only,(including Supernumerary),63908,63908,63908,63908
"National Institute of Technology Durgapur Chemical Engineering (4 Years,",Bachelor of,Technology) Other State OBC-NCL Female-only,(including Supernumerary),77562,77562,77562,77562
"National Institute of Technology Durgapur Chemistry (5 Years, Integrated",Master of,Science) Other State OPEN Female-only,(including Supernumerary),102633,102633,102633,102633
"National Institute of Technology Durgapur Chemistry (5 Years, Integrated",Master of,Science) Other State OBC-NCL Female-only,(including Supernumerary),112197,112197,112197,112197
"National Institute of Technology Durgapur Civil Engineering (4 Years,",Bachelor of,Technology) Other State EWS Female-only,(including Supernumerary),76976,76976,76976,76976
"National Institute of Technology Durgapur Civil Engineering (4 Years,",Bachelor of,Technology) Other State OBC-NCL Female-only,(including Supernumerary),80827,91263,80827,91263
National Institute of Technology Durgapur Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Other State,OPEN Gender-Neutral,12159,12191,12159,12191
National Institute of Technology Durgapur Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Other State,EWS Gender-Neutral,13104,13104,13104,13104
National Institute of Technology Durgapur Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Other State,OBC-NCL Gender-Neutral,16566,16574,16566,16574
National Institute of Technology Durgapur Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Home State,OPEN Female-only,(including,Supernumerary),30680,30680
National Institute of Technology Durgapur Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Other State,OPEN Gender-Neutral,17292,17600,17292,17600
National Institute of Technology Durgapur Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Other State,EWS Gender-Neutral,20327,20327,20327,20327
National Institute of Technology Durgapur Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Other State,OBC-NCL Gender-Neutral,20588,20588,20588,20588
National Institute of Technology Durgapur Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Other State,SC Gender-Neutral,88298,88298,88298,88298
"National Institute of Technology Durgapur Mechanical Engineering (4 Years,",Bachelor of,Technology) Other State OPEN Female-only,(including Supernumerary),52384,52384,52384,52384
"National Institute of Technology Durgapur Mechanical Engineering (4 Years,",Bachelor of,Technology) Other State SC Female-only,(including Supernumerary),206352,206352,206352,206352
National Institute of Technology Durgapur Metallurgical and Materials Engineering,"(4 Years,",Bachelor of Technology) All India,ST Female-only,(including,Supernumerary),275389,275389
National Institute of Technology Durgapur Metallurgical and Materials Engineering,"(4 Years,",Bachelor of Technology) Home State,OPEN Gender-Neutral,51891,51891,51891,51891
National Institute of Technology Durgapur Metallurgical and Materials Engineering,"(4 Years,",Bachelor of Technology) Home State,OBC-NCL Gender-Neutral,103131,103131,103131,103131
