Institute,Program,Degree,Quota,Category,Gender,Opening_Rank,Closing_Rank
"National Institute of Technology, Andhra Pradesh Computer Science and",Engineering (4,"Years, Bachelor of Technology) Other",State EWS,Female-only,(including,51158,51158
"National Institute of Technology, Andhra Pradesh Computer Science and",Engineering (4,"Years, Bachelor of Technology) Other",State OBC-NCL,(PwD),Gender-Neutral,568587,568587
"National Institute of Technology, Andhra Pradesh Electrical and Electronics",Engineering (4,"Years, Bachelor of Technology) Home",State OPEN,Gender-Neutral,42006,42006,42006
"National Institute of Technology, Andhra Pradesh Electrical and Electronics",Engineering (4,"Years, Bachelor of Technology) Home",State OBC-NCL,Gender-Neutral,53454,53454,55966
"National Institute of Technology, Andhra Pradesh Electrical and Electronics",Engineering (4,"Years, Bachelor of Technology) Other",State OPEN,Gender-Neutral,40657,40657,43089
"National Institute of Technology, Andhra Pradesh Electrical and Electronics",Engineering (4,"Years, Bachelor of Technology) Other",State OPEN,Female-only,(including,61534,64454
"National Institute of Technology, Andhra Pradesh Electrical and Electronics",Engineering (4,"Years, Bachelor of Technology) Other",State EWS,Gender-Neutral,49614,49614,49614
"National Institute of Technology, Andhra Pradesh Electrical and Electronics",Engineering (4,"Years, Bachelor of Technology) Other",State EWS,Female-only,(including,79663,79663
"National Institute of Technology, Andhra Pradesh Electrical and Electronics",Engineering (4,"Years, Bachelor of Technology) Other",State OBC-NCL,Gender-Neutral,49847,49847,51887
"National Institute of Technology, Andhra Pradesh Electrical and Electronics",Engineering (4,"Years, Bachelor of Technology) Other",State SC,Gender-Neutral,147486,147486,147486
"National Institute of Technology, Andhra Pradesh Electronics and Communication",Engineering (4,"Years, Bachelor of Technology) Other",State OPEN,Gender-Neutral,30034,30034,30034
"National Institute of Technology, Andhra Pradesh Electronics and Communication",Engineering (4,"Years, Bachelor of Technology) Other",State OPEN,Female-only,(including,54564,54564
"National Institute of Technology, Andhra Pradesh Electronics and Communication",Engineering (4,"Years, Bachelor of Technology) Other",State EWS,Gender-Neutral,38514,38514,38514
"National Institute of Technology, Andhra Pradesh Electronics and Communication",Engineering (4,"Years, Bachelor of Technology) Other",State OBC-NCL,Gender-Neutral,39929,39929,40587
"National Institute of Technology, Andhra Pradesh Electronics and Communication",Engineering (4,"Years, Bachelor of Technology) Other",State OBC-NCL,Female-only,(including,64059,64059
"National Institute of Technology, Andhra Pradesh Electronics and Communication",Engineering (4,"Years, Bachelor of Technology) Other",State SC,Gender-Neutral,131262,131262,131262
"National Institute of Technology, Andhra Pradesh Electronics and Communication",Engineering (4,"Years, Bachelor of Technology) Other",State SC,Female-only,(including,172296,172296
"National Institute of Technology, Andhra Pradesh Mechanical Engineering (4","Years, Bachelor",of Technology) Home State OPEN,Female-only (including,Supernumerary),76915,76915,86861
"National Institute of Technology, Andhra Pradesh Mechanical Engineering (4","Years, Bachelor",of Technology) Home State EWS,Female-only (including,Supernumerary),97101,97101,97101
"National Institute of Technology, Andhra Pradesh Mechanical Engineering (4","Years, Bachelor",of Technology) Other State OPEN,Female-only (including,Supernumerary),89085,89085,108499
"National Institute of Technology, Andhra Pradesh Mechanical Engineering (4","Years, Bachelor",of Technology) Other State EWS,Female-only (including,Supernumerary),124836,124836,124836
"National Institute of Technology, Andhra Pradesh Mechanical Engineering (4","Years, Bachelor",of Technology) Other State OBC-NCL,Female-only (including,Supernumerary),131468,131468,131468
"National Institute of Technology, Andhra Pradesh Metallurgical and Materials",Engineering (4,"Years, Bachelor of Technology) Home",State OPEN,Gender-Neutral,84541,84541,84541
"National Institute of Technology, Andhra Pradesh Metallurgical and Materials",Engineering (4,"Years, Bachelor of Technology) Home",State EWS,Female-only,(including,157317,157317
"National Institute of Technology, Andhra Pradesh Metallurgical and Materials",Engineering (4,"Years, Bachelor of Technology) Home",State OBC-NCL,Gender-Neutral,91219,91219,102186
"National Institute of Technology, Andhra Pradesh Metallurgical and Materials",Engineering (4,"Years, Bachelor of Technology) Other",State OPEN,Gender-Neutral,75098,75098,78606
"National Institute of Technology, Andhra Pradesh Metallurgical and Materials",Engineering (4,"Years, Bachelor of Technology) Other",State EWS,Gender-Neutral,87069,87069,87069
"National Institute of Technology, Andhra Pradesh Metallurgical and Materials",Engineering (4,"Years, Bachelor of Technology) Other",State OBC-NCL,Gender-Neutral,84284,84284,87677
"National Institute of Technology, Andhra Pradesh Metallurgical and Materials",Engineering (4,"Years, Bachelor of Technology) Other",State OBC-NCL,Female-only,(including,143194,143194
"Indian Institute of Engineering Science and Technology, Shibpur Aerospace",Engineering (4,"Years, Bachelor of Technology) Home",State OPEN,Gender-Neutral,40605,40605,44364
"Indian Institute of Engineering Science and Technology, Shibpur Aerospace",Engineering (4,"Years, Bachelor of Technology) Home",State OBC-NCL,Gender-Neutral,108215,108215,119077
"Indian Institute of Engineering Science and Technology, Shibpur Aerospace",Engineering (4,"Years, Bachelor of Technology) Other",State OPEN,Gender-Neutral,36842,36842,36842
"Indian Institute of Engineering Science and Technology, Shibpur Aerospace",Engineering (4,"Years, Bachelor of Technology) Other",State EWS,Female-only,(including,78773,78773
"Indian Institute of Engineering Science and Technology, Shibpur Aerospace",Engineering (4,"Years, Bachelor of Technology) Other",State OBC-NCL,Gender-Neutral,50737,50737,51466
"Indian Institute of Engineering Science and Technology, Shibpur Aerospace",Engineering (4,"Years, Bachelor of Technology) Other",State OBC-NCL,Female-only,(including,76818,76818
"Indian Institute of Engineering Science and Technology, Shibpur Architecture","(5 Years,",Bachelor of Architecture) Home State,OBC-NCL Gender-Neutral,5544,5544,5544,5544
"Indian Institute of Engineering Science and Technology, Shibpur Architecture","(5 Years,",Bachelor of Architecture) Other State,OPEN Gender-Neutral,1284,1284,1284,1284
"Indian Institute of Engineering Science and Technology, Shibpur Architecture","(5 Years,",Bachelor of Architecture) Other State,OBC-NCL Female-only,(including,Supernumerary),3690,3690
"Indian Institute of Engineering Science and Technology, Shibpur Civil",Engineering (4,"Years, Bachelor of Technology) Home",State OPEN,Gender-Neutral,57866,57866,58723
"Indian Institute of Engineering Science and Technology, Shibpur Civil",Engineering (4,"Years, Bachelor of Technology) Home",State OBC-NCL,Female-only,(including,174695,177670
"Indian Institute of Engineering Science and Technology, Shibpur Civil",Engineering (4,"Years, Bachelor of Technology) Other",State OPEN,Gender-Neutral,69034,69034,71003
"Indian Institute of Engineering Science and Technology, Shibpur Civil",Engineering (4,"Years, Bachelor of Technology) Other",State OPEN,Female-only,(including,99629,99629
"Indian Institute of Engineering Science and Technology, Shibpur Civil",Engineering (4,"Years, Bachelor of Technology) Other",State EWS,Gender-Neutral,74204,74204,78077
"Indian Institute of Engineering Science and Technology, Shibpur Civil",Engineering (4,"Years, Bachelor of Technology) Other",State OBC-NCL,Gender-Neutral,74657,74657,75723
"Indian Institute of Engineering Science and Technology, Shibpur Civil",Engineering (4,"Years, Bachelor of Technology) Other",State OBC-NCL,Female-only,(including,118398,120428
"Indian Institute of Engineering Science and Technology, Shibpur Civil",Engineering (4,"Years, Bachelor of Technology) Other",State SC,Gender-Neutral,205698,205698,215477
"Indian Institute of Engineering Science and Technology, Shibpur Computer",Science and,"Engineering (4 Years, Bachelor of",Technology) Home,State,OPEN,16874,16874
"Indian Institute of Engineering Science and Technology, Shibpur Computer",Science and,"Engineering (4 Years, Bachelor of",Technology) Home,State,OBC-NCL,48818,48818
"Indian Institute of Engineering Science and Technology, Shibpur Computer",Science and,"Engineering (4 Years, Bachelor of",Technology) Other,State,OPEN,21240,21240
"Indian Institute of Engineering Science and Technology, Shibpur Computer",Science and,"Engineering (4 Years, Bachelor of",Technology) Other,State,OPEN,36253,36980
"Indian Institute of Engineering Science and Technology, Shibpur Computer",Science and,"Engineering (4 Years, Bachelor of",Technology) Other,State,EWS,24367,24901
"Indian Institute of Engineering Science and Technology, Shibpur Computer",Science and,"Engineering (4 Years, Bachelor of",Technology) Other,State,OBC-NCL,26672,26672
"Indian Institute of Engineering Science and Technology, Shibpur Electrical",Engineering (4,"Years, Bachelor of Technology) Home",State OPEN,Gender-Neutral,27987,27987,29431
"Indian Institute of Engineering Science and Technology, Shibpur Electrical",Engineering (4,"Years, Bachelor of Technology) Home",State OPEN,Female-only,(including,47556,47556
"Indian Institute of Engineering Science and Technology, Shibpur Electrical",Engineering (4,"Years, Bachelor of Technology) Other",State OPEN,Gender-Neutral,37730,37730,37812
"Indian Institute of Engineering Science and Technology, Shibpur Electrical",Engineering (4,"Years, Bachelor of Technology) Other",State EWS,Gender-Neutral,41760,41760,41760
"Indian Institute of Engineering Science and Technology, Shibpur Electrical",Engineering (4,"Years, Bachelor of Technology) Other",State OBC-NCL,Gender-Neutral,44445,44445,46983
"Indian Institute of Engineering Science and Technology, Shibpur Electrical",Engineering (4,"Years, Bachelor of Technology) Other",State OBC-NCL,Female-only,(including,79893,79893
"Indian Institute of Engineering Science and Technology, Shibpur Electronics",and Telecommunication,"Engineering (4 Years, Bachelor of",Technology) Other,State,OPEN,30685,31160
"Indian Institute of Engineering Science and Technology, Shibpur Electronics",and Telecommunication,"Engineering (4 Years, Bachelor of",Technology) Other,State,OPEN,50465,51034
"Indian Institute of Engineering Science and Technology, Shibpur Electronics",and Telecommunication,"Engineering (4 Years, Bachelor of",Technology) Other,State,EWS,32680,32984
"Indian Institute of Engineering Science and Technology, Shibpur Electronics",and Telecommunication,"Engineering (4 Years, Bachelor of",Technology) Other,State,EWS,56187,56187
"Indian Institute of Engineering Science and Technology, Shibpur Electronics",and Telecommunication,"Engineering (4 Years, Bachelor of",Technology) Other,State,OBC-NCL,35024,37218
"Indian Institute of Engineering Science and Technology, Shibpur Electronics",and Telecommunication,"Engineering (4 Years, Bachelor of",Technology) Other,State,OBC-NCL,65618,65618
"Indian Institute of Engineering Science and Technology, Shibpur Information",Technology (4,"Years, Bachelor of Technology) Home",State OPEN,Gender-Neutral,24078,24078,24185
"Indian Institute of Engineering Science and Technology, Shibpur Information",Technology (4,"Years, Bachelor of Technology) Other",State OPEN,Gender-Neutral,26251,26251,26251
"Indian Institute of Engineering Science and Technology, Shibpur Information",Technology (4,"Years, Bachelor of Technology) Other",State OPEN,Female-only,(including,43574,43574
"Indian Institute of Engineering Science and Technology, Shibpur Information",Technology (4,"Years, Bachelor of Technology) Other",State EWS,Gender-Neutral,28304,28304,28304
"Indian Institute of Engineering Science and Technology, Shibpur Information",Technology (4,"Years, Bachelor of Technology) Other",State OBC-NCL,Gender-Neutral,31092,31092,32127
"Indian Institute of Engineering Science and Technology, Shibpur Mechanical",Engineering (4,"Years, Bachelor of Technology) Home",State OPEN,Gender-Neutral,38618,38618,39278
"Indian Institute of Engineering Science and Technology, Shibpur Mechanical",Engineering (4,"Years, Bachelor of Technology) Home",State OBC-NCL,Female-only,(including,113059,128879
"Indian Institute of Engineering Science and Technology, Shibpur Mechanical",Engineering (4,"Years, Bachelor of Technology) Other",State OPEN,Gender-Neutral,46662,46662,49048
"Indian Institute of Engineering Science and Technology, Shibpur Mechanical",Engineering (4,"Years, Bachelor of Technology) Other",State OPEN,Female-only,(including,85176,85922
"Indian Institute of Engineering Science and Technology, Shibpur Mechanical",Engineering (4,"Years, Bachelor of Technology) Other",State EWS,Gender-Neutral,55299,55299,56886
"Indian Institute of Engineering Science and Technology, Shibpur Mechanical",Engineering (4,"Years, Bachelor of Technology) Other",State EWS,Female-only,(including,101807,101807
"Indian Institute of Engineering Science and Technology, Shibpur Mechanical",Engineering (4,"Years, Bachelor of Technology) Other",State OBC-NCL,Gender-Neutral,53984,53984,57937
